,пятерочки,выручка
45247,0,84214753.688
45248,0,73649404.712
45249,0,75482634.507
45250,0,74028384.456
45251,0,82106987.967
45252,2,81495217.157
45253,2,83103620.084
45254,2,88400334.52
45255,2,84226935.842
45256,2,91959723.551
45257,2,88986096.488
45258,2,87809808.827
45259,2,91268756.734
45260,2,97412315.68
45261,2,99755006.272
45262,2,101524397.561
45263,2,109102161.457
45264,3,31406177.182
45265,3,38301324.394
45266,3,38189754.342
45267,3,36385240.46
45268,3,34605520.087
45269,3,30382081.024
45270,3,22347665.232
45271,3,20740113.776
45272,3,33800899.048
45273,3,29675878.918
45274,3,36912681.109
45275,3,39938073.299
45276,1,36492154.847
45277,1,37802770.959
45278,1,39870486.232
45279,1,35839774.151
45280,1,35989962.757
45281,1,35237140.9
45282,1,34797673.057
45283,1,34661818.863
45284,1,36292407.564
45285,1,37643984.917
45286,1,39367150.62
45287,1,43515123.874
45288,1,55777462.757
45289,1,56983892.814
45290,1,62183785.413
45291,1,57624086.777
45292,1,57206106.574
45293,1,53547925.069
45294,1,54985524.755
45295,1,52764967.594
45296,1,54451642.376
45297,1,58481128.815
45298,1,58604733.942
45299,1,60477086.855
45300,0,76295342.71
45301,0,78165821.257
45302,0,87059353.155
45303,0,87151991.801
45304,0,91442806.143
45305,0,89268008.888
45306,0,90924674.711
45307,0,86156945.997
45308,0,79765747.534
45309,0,85868375.269
45310,0,87102178.032
45311,0,105328810.321
45312,0,37810924.915
45313,0,36716938.514
45314,0,39981313.631
45315,0,40112478.08
45316,0,41280989.78
45317,0,40757816.456
45318,0,41384873.784
45319,0,41303111.911
45320,0,39629270.992
45321,0,41305278.963
45322,0,41678357.938
45323,0,44565276.785
45324,2,24479020.158
45325,2,24437924.775
45326,2,27269091.882
45327,2,26072665.912
45328,2,30321439.971
45329,2,24314685.364
45330,2,24702601.038
45331,2,25350261.987
45332,2,26274965.986
45333,2,28151717.295
45334,2,28057339.342
45335,2,31891356.977
45336,2,88999830.835
45337,2,91810643.163
45338,2,100882049.913
45339,2,100920200.571
45340,2,91597498.98
45341,2,77486094.918
45342,2,71075245.897
45343,2,68424471.458
45344,2,69461254.575
45345,2,75241339.555
45346,2,75397654.92
45347,2,82129694.142
45348,4,30552409.726
45349,4,31552843.844
45350,4,36503130.962
45351,4,35136229.37
45352,4,33855721.177
45353,4,34755364.613
45354,4,36864365.648
45355,4,33858308.66
45356,4,34389407.685
45357,4,30280591.41
45358,4,30084038.089
45359,4,31984795.424
45360,2,85847500.909
45361,2,90584275.153
45362,2,100299893.215
45363,2,101283486.861
45364,2,102840455.722
45365,2,96805750.859
45366,2,99137277.184
45367,2,93318889.6
45368,2,93179923.135
45369,2,98763705.638
45370,2,102001372.771
45371,2,118234399.485
45372,1,117061919.287
45373,1,121033458.368
45374,1,126228044.278
45375,1,127180274.678
45376,1,134617902.411
45377,1,136970366.717
45378,1,141275499.322
45379,1,138503455.066
45380,1,121657864.696
45381,1,127059699.162
45382,1,129947822.15
45383,1,154444557.095
45384,1,64470191.854
45385,1,63087668.903
45386,1,72166122.602
45387,1,70427018.028
45388,1,75683506.666
45389,1,74534747.19
45390,1,77392956.913
45391,1,78076477.863
45392,1,76884932.033
45393,1,80398885.235
45394,1,78419369.117
45395,1,91709979.538
45396,3,51510565.326
45397,3,53826535.575
45398,3,59482954.812
45399,3,57722715.073
45400,3,59004202.025
45401,3,56553915.596
45402,3,56081192.778
45403,3,53764433.665
45404,3,55522665.252
45405,3,58005137.096
45406,3,56720274.959
45407,3,67207641.737
45408,0,56114135.254
45409,0,57364261.766
45410,0,62873701.453
45411,0,60341847.588
45412,0,61145011.432
45413,0,52935199.33
45414,0,51591344.707
45415,0,50996412.556
45416,0,56008642.112
45417,0,58852440.0
45418,0,57512300.877
45419,0,66689379.501
45420,3,87319733.978
45421,3,82026934.47
45422,3,93874727.96
45423,3,88702803.941
45424,3,94105431.106
45425,3,90390888.561
45426,3,93897661.788
45427,3,90208394.835
45428,3,88043378.599
45429,3,97119538.094
45430,3,100033531.884
45431,3,118373066.882
45432,0,62220384.029
45433,0,65729320.745
45434,0,76940241.247
45435,0,70379240.98
45436,0,68609023.176
45437,0,64636849.197
45438,0,64815031.71
45439,0,63728985.424
45440,0,61273513.085
45441,0,68157700.03
45442,0,70678095.365
45443,0,77107736.502
45444,1,105301816.195
45445,1,113583894.733
45446,1,132540361.126
45447,1,126894874.324
45448,1,124842092.27
45449,1,113921187.192
45450,1,109635258.644
45451,1,114222606.832
45452,1,122216338.288
45453,1,131238733.613
45454,1,134093791.762
45455,1,152288384.436
45456,0,22039515.697
45457,0,19431061.734
45458,0,20335462.214
45459,0,22197078.333
45460,0,25061392.524
45461,0,27599866.438
45462,0,28107189.401
45463,0,25221741.567
45464,0,23805561.301
45465,0,23942647.52
45466,0,22029773.113
45467,0,24451408.839
45468,1,44284418.377
45469,1,45782954.832
45470,1,50391877.747
45471,1,47213736.469
45472,1,44275368.257
45473,1,42733180.18
45474,1,41810327.366
45475,1,42730745.655
45476,1,41063371.622
45477,1,44293224.259
45478,1,43328280.551
45479,1,52948276.621
45480,3,37801899.124
45481,3,39156331.963
45482,3,42513911.392
45483,3,41433580.222
45484,3,41591104.261
45485,3,38215939.87
45486,3,39779883.034
45487,3,38974303.206
45488,3,41696156.456
45489,3,43481265.86
45490,3,46246315.361
45491,3,51165595.083
45492,0,32661018.821
45493,0,37358511.527
45494,0,43276407.389
45495,0,40280515.228
45496,0,41758521.675
45497,0,39350322.758
45498,0,40697031.372
45499,0,43415098.956
45500,0,40707986.487
45501,0,44884534.604
45502,0,45798994.525
45503,0,51592074.385
45504,1,62384957.883
45505,1,64297425.829
45506,1,71659087.767
45507,1,66466202.84
45508,1,69364013.567
45509,1,62905377.545
45510,1,61216483.448
45511,1,61127532.74
45512,1,60799092.623
45513,1,63588539.977
45514,1,62188514.929
45515,1,67113221.233
45516,0,83907256.343
45517,0,89802382.732
45518,0,101399654.583
45519,0,96671695.721
45520,0,103194888.364
45521,0,96941662.761
45522,0,93046015.41
45523,0,89514002.802
45524,0,92653972.199
45525,0,93753130.952
45526,0,91036500.689
45527,0,94978496.236
45528,3,54621711.903
45529,3,55218870.301
45530,3,60290168.319
45531,3,56806569.344
45532,3,56937370.753
45533,3,51458217.15
45534,3,50077804.495
45535,3,47773153.753
45536,3,55536887.094
45537,3,56797713.322
45538,3,57328253.9
45539,3,65386225.548
45540,0,56175301.511
45541,0,55587258.72
45542,0,61850956.987
45543,0,57693505.392
45544,0,58527533.181
45545,0,54642685.401
45546,0,58097981.917
45547,0,57884097.182
45548,0,55784503.97
45549,0,61786684.522
45550,0,61819339.98
45551,0,69790610.738
45552,0,37653920.593
45553,0,41753720.831
45554,0,47341034.206
45555,0,48007864.895
45556,0,52574995.217
45557,0,52957678.798
45558,0,54953353.562
45559,0,53900657.335
45560,0,55055690.19
45561,0,58526516.164
45562,0,59931716.158
45563,0,69649495.899
45564,4,35392096.002
45565,4,35062894.957
45566,4,37175424.023
45567,4,36704002.338
45568,4,36880984.587
45569,4,34164552.439
45570,4,34402813.76
45571,4,32566806.694
45572,4,32819016.024
45573,4,34560216.265
45574,4,34846453.584
45575,4,43020414.412
45576,2,36139493.354
45577,2,34668832.198
45578,2,38973207.253
45579,2,39045713.246
45580,2,41827647.11
45581,2,40451507.026
45582,2,40276877.213
45583,2,40788100.978
45584,2,38179995.894
45585,2,38729386.026
45586,2,39449459.482
45587,2,44080469.704
45588,3,41398833.744
45589,3,41933187.386
45590,3,48023111.266
45591,3,46452257.826
45592,3,47237357.972
45593,3,43387773.57
45594,3,43677336.719
45595,3,43884179.868
45596,3,42917181.366
45597,3,47457051.034
45598,3,46470626.217
45599,3,53905264.214
45600,3,27827636.147
45601,3,25695586.669
45602,3,27424113.642
45603,3,25406754.111
45604,3,26992722.389
45605,3,25568128.542
45606,3,27589908.975
45607,3,27780810.903
45608,3,27230468.955
45609,3,28443304.525
45610,3,29693132.156
45611,3,33202319.538
45612,0,118655536.91
45613,0,122014261.36
45614,0,135483662.95
45615,0,125541439.336
45616,0,126454738.964
45617,0,110360028.226
45618,0,104994185.339
45619,0,110931775.694
45620,0,124365672.615
45621,0,129727791.234
45622,0,131306025.85
45623,0,144580565.599
45624,2,36974367.604
45625,2,35076446.961
45626,2,40541965.3
45627,2,39752631.502
45628,2,41685119.454
45629,2,42891084.213
45630,2,43691486.438
45631,2,42647428.681
45632,2,42405847.895
45633,2,44647085.987
45634,2,37760509.451
45635,2,43025114.254
45636,1,47610136.684
45637,1,53670995.238
45638,1,57792342.72
45639,1,55711818.738
45640,1,50361926.327
45641,1,47725372.565
45642,1,48889190.519
45643,1,45552013.717
45644,1,46777247.362
45645,1,49628045.281
45646,1,45923473.908
45647,1,52653678.064
45648,1,50935952.706
45649,1,53175032.231
45650,1,62245083.001
45651,1,59171699.728
45652,1,60150942.913
45653,1,59834324.317
45654,1,60949295.802
45655,1,59978285.29
45656,1,57241143.287
45657,1,65302149.277
45658,1,67557838.741
45659,1,75584112.043
45660,1,71490226.071
45661,1,71921929.547
45662,1,76655857.21
45663,1,74866462.134
45664,1,75976970.136
45665,1,71903770.694
45666,1,71775045.112
45667,1,68661841.796
45668,1,67436522.217
45669,1,73337880.667
45670,1,73082372.926
45671,1,86784253.171
45672,0,41465625.356
45673,0,45932219.72
45674,0,51822076.626
45675,0,50592403.529
45676,0,52590337.22
45677,0,51758620.498
45678,0,50456314.78
45679,0,54221454.083
45680,0,51561528.177
45681,0,55010368.838
45682,0,57411373.454
45683,0,67129356.411
45684,0,23377085.593
45685,0,23615288.371
45686,0,26554521.144
45687,0,26319753.718
45688,0,29905952.74
45689,0,28550031.132
45690,0,30878530.146
45691,0,32361218.213
45692,0,43094830.964
45693,0,40711048.6
45694,0,33104623.232
45695,0,40057892.03
45696,0,84188314.488
45697,0,84271256.056
45698,0,91290411.09
45699,0,84240795.648
45700,0,86759070.999
45701,0,82664106.361
45702,0,88565682.651
45703,0,83643081.817
45704,0,84548109.746
45705,0,92342732.605
45706,0,97701076.221
45707,0,111369337.404
45708,1,61420528.055
45709,1,63900095.628
45710,1,68806469.856
45711,1,68088211.343
45712,1,67858704.441
45713,1,62239840.836
45714,1,61797923.951
45715,1,60828633.848
45716,1,64692223.864
45717,1,70558058.804
45718,1,68770829.418
45719,1,71559638.842
45720,2,59855941.281
45721,2,62891954.089
45722,2,69332296.708
45723,2,63482361.994
45724,2,61839691.891
45725,2,56612578.477
45726,2,57064850.177
45727,2,56085873.125
45728,2,56272057.568
45729,2,60735974.744
45730,2,62681623.819
45731,2,70962015.581
45732,1,59620964.798
45733,1,63745313.424
45734,1,70200545.008
45735,1,66599936.124
45736,1,64892773.489
45737,1,60047268.737
45738,1,58611994.117
45739,1,57117193.765
45740,1,67214320.592
45741,1,70652277.314
45742,1,69214952.923
45743,1,80415678.669
45744,3,73714286.446
45745,3,75072792.353
45746,3,86579050.515
45747,3,83804569.119
45748,3,86751697.894
45749,3,79738833.952
45750,3,77255558.593
45751,3,78799902.665
45752,3,85966943.358
45753,3,89389524.034
45754,3,92392592.395
45755,3,104148591.341
45756,2,55937123.476
45757,2,56647410.135
45758,2,64394789.846
45759,2,60210382.342
45760,2,68345786.067
45761,2,61128784.21
45762,2,55948300.165
45763,2,56755112.119
45764,2,59919862.804
45765,2,67024859.848
45766,2,69049882.528
45767,2,77323864.525
45768,1,60834014.131
45769,1,58848233.247
45770,1,68162924.232
45771,1,69471654.213
45772,1,72718089.539
45773,1,75840805.674
45774,1,62655143.782
45775,1,57313702.434
45776,1,52159615.689
45777,1,57776562.122
45778,1,59083553.034
45779,1,71368701.711
45780,1,48762564.936
45781,1,57703301.685
45782,1,64647281.19
45783,1,61429136.782
45784,1,63479323.892
45785,1,64780775.966
45786,1,63753761.975
45787,1,66726548.014
45788,1,74586087.613
45789,1,79908102.649
45790,1,79806523.768
45791,1,81696881.464
45792,1,61071166.081
45793,1,63327625.773
45794,1,69617399.13
45795,1,82642757.119
45796,1,92746954.521
45797,1,73099828.523
45798,1,70526914.651
45799,1,65192150.718
45800,1,74488714.333
45801,1,78804616.1
45802,1,57314164.669
45803,1,58775756.067
45804,0,79103768.24
45805,0,83006753.795
45806,0,90146276.677
45807,0,86216846.085
45808,0,91038326.155
45809,0,92919413.095
45810,0,96418188.546
45811,0,92605992.036
45812,0,89142027.441
45813,0,95281936.548
45814,0,99431579.965
45815,0,118526830.474
45816,0,60829622.153
45817,0,61716822.292
45818,0,68815466.551
45819,0,67772342.374
45820,0,68082784.874
45821,0,67404185.292
45822,0,65044371.126
45823,0,64035452.963
45824,0,63780876.494
45825,0,67564237.477
45826,0,69082594.145
45827,0,78439728.359
45828,0,38560284.472
45829,0,39554556.595
45830,0,41629324.926
45831,0,39624521.744
45832,0,42373559.554
45833,0,41062843.02
45834,0,43901475.595
45835,0,42011467.412
45836,0,38873749.303
45837,0,40897355.852
45838,0,40551767.946
45839,0,45499398.793
45840,2,93522635.002
45841,2,100478129.18
45842,2,110302962.893
45843,2,100520324.65
45844,2,101088379.99
45845,2,91253672.277
45846,2,88013961.955
45847,2,92325401.617
45848,2,99761891.558
45849,2,102218949.098
45850,2,105706028.153
45851,2,119161501.368
45852,0,201159321.311
45853,0,204146282.139
45854,0,235556666.264
45855,0,220959090.958
45856,0,228037374.091
45857,0,218687377.036
45858,0,206561804.306
45859,0,206846229.67
45860,0,223905839.665
45861,0,237265996.926
45862,0,233423619.148
45863,0,255965280.432
45864,0,110607941.909
45865,0,115941293.351
45866,0,126828418.276
45867,0,119515207.604
45868,0,119138259.381
45869,0,109858088.984
45870,0,106269752.87
45871,0,102763024.937
45872,0,113746275.804
45873,0,121497304.917
45874,0,125061751.099
45875,0,140521860.355
45876,2,36269695.195
45877,2,38817450.065
45878,2,40230168.708
45879,2,38186418.891
45880,2,38747790.131
45881,2,36553507.06
45882,2,35609863.748
45883,2,35637153.551
45884,2,36280464.193
45885,2,38996531.898
45886,2,40024384.445
45887,2,45380998.858
45888,0,84651719.109
45889,0,86506774.489
45890,0,95214526.155
45891,0,91497022.255
45892,0,89908178.297
45893,0,79334040.167
45894,0,74058650.41
45895,0,73110659.303
45896,0,79776250.474
45897,0,83767595.594
45898,0,86266542.812
45899,0,93515446.348
45900,2,37339003.903
45901,2,38468726.397
45902,2,43707577.944
45903,2,45758478.411
45904,2,44069392.204
45905,2,42155841.099
45906,2,42668649.434
45907,2,39384695.099
45908,2,44200257.515
45909,2,47652435.958
45910,2,43418815.166
45911,2,46499572.186
45912,1,29859826.938
45913,1,31155034.737
45914,1,34696568.513
45915,1,33805219.981
45916,1,34914666.488
45917,1,33058573.122
45918,1,33110859.03
45919,1,31603780.774
45920,1,29712370.142
45921,1,31114516.775
45922,1,31477932.476
45923,1,35383973.596
45924,0,104243242.804
45925,0,109015576.395
45926,0,123060824.824
45927,0,116396142.451
45928,0,123797269.971
45929,0,114030520.42
45930,0,107512911.347
45931,0,108668571.865
45932,0,110656039.18
45933,0,115406933.382
45934,0,116550015.263
45935,0,138804854.03
45936,1,115558020.078
45937,1,114392413.942
45938,1,126206901.08
45939,1,118352566.049
45940,1,119851749.492
45941,1,98450386.496
45942,1,96500379.823
45943,1,98135520.539
45944,1,110453942.559
45945,1,114829118.353
45946,1,119942776.914
45947,1,135033907.54
45948,2,68414940.776
45949,2,71857933.639
45950,2,76601499.019
45951,2,74670378.746
45952,2,74076820.521
45953,2,68742200.544
45954,2,66990869.898
45955,2,69214676.402
45956,2,73779677.923
45957,2,79261704.468
45958,2,81089431.297
45959,2,89615233.87
45960,3,38751001.379
45961,3,39343234.052
45962,3,44559430.099
45963,3,42796273.093
45964,3,45382606.697
45965,3,42367316.753
45966,3,43751590.478
45967,3,43620576.675
45968,3,40777647.038
45969,3,44087162.089
45970,3,46605453.92
45971,3,53687202.617
45972,0,22922517.121
45973,0,23181378.61
45974,0,25442236.195
45975,0,28165402.887
45976,0,31562735.511
45977,0,33848292.54
45978,0,34694258.036
45979,0,33542146.618
45980,0,30480311.045
45981,0,29676563.698
45982,0,28034565.376
45983,0,31133280.479
45984,4,107262838.632
45985,4,109845003.901
45986,4,130253399.212
45987,4,121513319.064
45988,4,120006079.341
45989,4,105700984.384
45990,4,96481628.405
45991,4,96014371.988
45992,4,111475771.629
45993,4,122365111.392
45994,4,122697541.617
45995,4,136967384.006
45996,0,42722250.811
45997,0,42578814.378
45998,0,46522418.689
45999,0,46652922.063
46000,0,48369712.21
46001,0,48205934.043
46002,0,51169285.606
46003,0,47812467.776
46004,0,47089058.838
46005,0,50255524.241
46006,0,49062108.511
46007,0,56331468.038
46008,4,49535266.039
46009,4,52465243.135
46010,4,53119715.077
46011,4,49191475.903
46012,4,51838293.277
46013,4,49606227.412
46014,4,52878090.421
46015,4,50887623.828
46016,4,43982597.161
46017,4,45845129.005
46018,4,45022043.802
46019,4,49875058.258
46020,1,26086738.3
46021,1,25862280.728
46022,1,29859298.102
46023,1,27419609.643
46024,1,26658742.452
46025,1,26423508.166
46026,1,27261280.674
46027,1,26006427.988
46028,1,25184709.089
46029,1,27212177.62
46030,1,26787104.651
46031,1,32219073.989
46032,1,59862371.437
46033,1,59986354.154
46034,1,65696242.351
46035,1,59983634.364
46036,1,61731563.327
46037,1,57323095.008
46038,1,57613737.859
46039,1,56207319.874
46040,1,54900225.101
46041,1,56808844.148
46042,1,56433703.164
46043,1,63047595.583
46044,4,53231006.058
46045,4,54262640.376
46046,4,62358988.24
46047,4,60663738.725
46048,4,61653817.345
46049,4,55186367.359
46050,4,58065448.554
46051,4,57492251.284
46052,4,65458446.551
46053,4,69015449.927
46054,4,69212647.992
46055,4,73738192.094
46056,2,120502847.478
46057,2,124689976.921
46058,2,137534377.064
46059,2,128765670.224
46060,2,128043364.628
46061,2,132695901.776
46062,2,126998573.274
46063,2,131553141.244
46064,2,140917518.261
46065,2,138516222.979
46066,2,140154286.8
46067,2,153021286.147
46068,3,38699270.286
46069,3,37113387.88
46070,3,40815545.975
46071,3,39155315.466
46072,3,39919193.036
46073,3,38158178.115
46074,3,40407138.949
46075,3,40544225.166
46076,3,43087213.006
46077,3,47450860.626
46078,3,45101512.81
46079,3,47955159.148
46080,3,53464877.455
46081,3,58970446.605
46082,3,65147254.045
46083,3,62963709.471
46084,3,64962900.828
46085,3,59476453.707
46086,3,58581683.222
46087,3,59717920.69
46088,3,60665599.972
46089,3,52927980.067
46090,3,55372837.832
46091,3,63031250.539
46092,1,112796180.456
46093,1,117378206.269
46094,1,126980903.43
46095,1,115569386.094
46096,1,113792859.139
46097,1,110797030.723
46098,1,113666852.85
46099,1,110135901.0
46100,1,107442072.983
46101,1,116567201.411
46102,1,121051424.322
46103,1,139612593.577
46104,2,56487171.862
46105,2,59425633.657
46106,2,65686676.685
46107,2,62947374.551
46108,2,64644047.453
46109,2,64891884.365
46110,2,63524304.38
46111,2,64889119.174
46112,2,62865017.52
46113,2,65889080.196
46114,2,69264623.324
46115,2,74004459.99
46116,1,48539966.575
46117,1,50499122.374
46118,1,54964030.527
46119,1,52399150.338
46120,1,53183893.113
46121,1,50195757.488
46122,1,51739298.367
46123,1,51106620.208
46124,1,46376424.784
46125,1,49314444.357
46126,1,51951007.732
46127,1,62640789.259
46128,1,84414382.101
46129,1,89593920.645
46130,1,98838379.774
46131,1,89349652.312
46132,1,92373954.508
46133,1,86624244.984
46134,1,90228910.279
46135,1,85618616.239
46136,1,86473518.528
46137,1,112054961.643
46138,1,89194474.159
46139,1,105887790.276
46140,1,73686847.99
46141,1,81349230.323
46142,1,92950593.453
46143,1,89937241.044
46144,1,85892005.606
46145,1,70963433.786
46146,1,61516960.95
46147,1,61724695.913
46148,1,75999744.979
46149,1,77593522.796
46150,1,80111293.53
46151,1,92531989.223
46152,1,117248051.582
46153,1,122436960.019
46154,1,134685992.445
46155,1,127601623.325
46156,1,126221379.781
46157,1,120911079.791
46158,1,116358982.061
46159,1,120504715.863
46160,1,123948443.44
46161,1,131365331.409
46162,1,132753398.87
46163,1,148507075.11
46164,0,44730863.088
46165,0,48373330.629
46166,0,54002331.81
46167,0,53596501.323
46168,0,53302861.106
46169,0,48872127.38
46170,0,47977969.836
46171,0,44745194.818
46172,0,48587048.961
46173,0,49020851.916
46174,0,53068587.509
46175,0,56499168.172
46176,1,88366276.136
46177,1,95582317.466
46178,1,110292363.586
46179,1,108059420.206
46180,1,105813965.378
46181,1,100435815.866
46182,1,78771379.894
46183,1,86491635.302
46184,1,119507067.839
46185,1,115412644.046
46186,1,102281266.32
46187,1,108833534.857
46188,1,179015389.934
46189,1,180631933.597
46190,1,197787973.385
46191,1,189375862.233
46192,1,186382559.446
46193,1,173896423.58
46194,1,166234233.937
46195,1,165956923.982
46196,1,159569722.142
46197,1,171848947.961
46198,1,174185445.669
46199,1,194093798.629
46200,2,89797200.59
46201,2,97029912.099
46202,2,105334063.986
46203,2,98507875.41
46204,2,101739779.783
46205,2,92230925.702
46206,2,92323443.687
46207,2,93398297.953
46208,2,94719939.705
46209,2,96512538.742
46210,2,97664023.241
46211,2,109994580.523
46212,2,109565787.197
46213,2,116076049.89
46214,2,130327178.494
46215,2,121184810.126
46216,2,121971818.416
46217,2,111539459.535
46218,2,103777856.361
46219,2,103785340.28
46220,2,100775919.497
46221,2,100580166.36
46222,2,112006279.85
46223,2,133422865.113
46224,0,58127334.826
46225,0,57860228.032
46226,0,60507067.25
46227,0,60307706.256
46228,0,62653687.274
46229,0,62932084.975
46230,0,63595817.893
46231,0,62028274.414
46232,0,60244938.953
46233,0,62676729.933
46234,0,62026834.274
46235,0,69897254.814
46236,1,142917320.042
46237,1,149413405.348
46238,1,165904866.678
46239,1,163550102.03
46240,1,170456576.956
46241,1,153782776.412
46242,1,143013559.486
46243,1,139342203.076
46244,1,152604083.598
46245,1,162109667.527
46246,1,171039248.466
46247,1,198861336.958
46248,0,54132881.623
46249,0,55564812.696
46250,0,62330934.144
46251,0,66477410.714
46252,0,69101016.64
46253,0,73687065.16
46254,0,75703999.952
46255,0,70522550.132
46256,0,64703260.949
46257,0,68071502.595
46258,0,64817234.281
46259,0,71959432.651
46260,0,33733821.323
46261,0,32148547.212
46262,0,35305964.186
46263,0,34617984.417
46264,0,34523732.973
46265,0,34770241.475
46266,0,37957468.923
46267,0,36620708.693
46268,0,35766512.508
46269,0,36881396.674
46270,0,38410509.284
46271,0,44789860.123
46272,0,116802412.584
46273,0,117862628.552
46274,0,140137155.878
46275,0,143967841.548
46276,0,140788602.512
46277,0,144576207.715
46278,0,134690209.029
46279,0,140350656.367
46280,0,138425306.471
46281,0,136391656.526
46282,0,134933052.587
46283,0,154314600.103
46284,0,150484551.676
46285,0,155576400.968
46286,0,174832699.56
46287,0,180926581.247
46288,0,191288929.49
46289,0,196483576.879
46290,0,196349181.018
46291,0,186092509.411
46292,0,176112451.617
46293,0,187571611.055
46294,0,181910350.794
46295,0,188750540.603
46296,1,57510233.822
46297,1,50690309.374
46298,1,52558930.362
46299,1,49462763.403
46300,1,48447694.568
46301,1,43205198.66
46302,1,42450304.33
46303,1,46642855.86
46304,1,49491248.481
46305,1,50061267.005
46306,1,49858554.443
46307,1,54629159.118
46308,4,37956455.62
46309,4,37148658.541
46310,4,40708531.885
46311,4,40373692.677
46312,4,40122705.822
46313,4,37254928.637
46314,4,35544328.49
46315,4,35885856.769
46316,4,37462758.64
46317,4,39560069.347
46318,4,39442896.496
46319,4,46782091.446
46320,3,53240262.719
46321,3,56530143.693
46322,3,62134196.452
46323,3,59872794.464
46324,3,61130540.743
46325,3,58520793.929
46326,3,54205243.611
46327,3,51242099.184
46328,3,53188967.463
46329,3,55080647.573
46330,3,58026939.602
46331,3,65210016.56
46332,1,42795270.725
46333,1,43980755.381
46334,1,47168589.584
46335,1,47503620.283
46336,1,48283505.509
46337,1,46757243.897
46338,1,48265312.063
46339,1,48450018.742
46340,1,49769834.481
46341,1,49610116.025
46342,1,47362098.284
46343,1,51193825.789
46344,3,53296159.987
46345,3,55373704.575
46346,3,58391437.494
46347,3,55187193.627
46348,3,55564166.688
46349,3,53296694.836
46350,3,54394444.462
46351,3,53940479.399
46352,3,56617574.165
46353,3,62241057.321
46354,3,67762367.105
46355,3,77130270.437
46356,1,90274264.063
46357,1,92500325.486
46358,1,101050238.444
46359,1,93271005.789
46360,1,93644394.204
46361,1,89103450.247
46362,1,91392258.753
46363,1,93836697.975
46364,1,88605758.402
46365,1,99524175.908
46366,1,103865343.414
46367,1,121718858.705
46368,4,91775647.532
46369,4,89858369.855
46370,4,100658086.941
46371,4,97154621.618
46372,4,100089791.459
46373,4,96751941.877
46374,4,99199520.472
46375,4,99977914.734
46376,4,102259645.963
46377,4,110149802.132
46378,4,108254673.065
46379,4,124819950.822
46380,5,60483380.594
46381,5,69059975.983
46382,5,60421821.611
46383,5,57856155.412
46384,5,56678232.605
46385,5,54088749.219
46386,5,53713602.76
46387,5,54704680.069
46388,5,57091668.117
46389,5,58733554.991
46390,5,62908077.234
46391,5,71917400.239
46392,1,29381636.227
46393,1,29818910.947
46394,1,32523621.691
46395,1,31275356.821
46396,1,33468308.418
46397,1,35504037.911
46398,1,36003202.393
46399,1,33427305.276
46400,1,32353680.404
46401,1,31484276.27
46402,1,30905107.088
46403,1,35602014.271
46404,1,62355690.218
46405,1,63207396.0
46406,1,68920443.966
46407,1,66251543.602
46408,1,66426258.751
46409,1,60700580.173
46410,1,58498208.152
46411,1,59794665.647
46412,1,62746902.945
46413,1,67840781.496
46414,1,69169845.088
46415,1,76070594.227
46416,2,30315762.254
46417,2,30199353.621
46418,2,32672517.854
46419,2,32898031.504
46420,2,34196603.765
46421,2,33765575.041
46422,2,34708414.696
46423,2,35316423.581
46424,2,36513678.183
46425,2,38711559.525
46426,2,38819191.336
46427,2,42562300.364
46428,2,83651314.417
46429,2,90227759.497
46430,2,96334791.798
46431,2,93430567.461
46432,2,96881340.274
46433,2,87652439.443
46434,2,93143732.524
46435,2,91991020.379
46436,2,95704606.95
46437,2,104363916.157
46438,2,107483583.773
46439,2,122048894.776
46440,2,37884392.29
46441,2,36721510.82
46442,2,40133053.235
46443,2,37618162.224
46444,2,38624294.521
46445,2,38304043.945
46446,2,39139826.799
46447,2,38816471.174
46448,2,39033878.626
46449,2,39188226.408
46450,2,39773022.418
46451,2,46988469.149
46452,3,39219795.322
46453,3,40989602.593
46454,3,45131812.645
46455,3,40935951.854
46456,3,43002814.638
46457,3,41772760.575
46458,3,41866387.151
46459,3,41452833.818
46460,3,39286124.264
46461,3,42163800.733
46462,3,43919406.265
46463,3,54270455.708
46464,2,48974529.267
46465,2,49272083.632
46466,2,53951043.505
46467,2,51337423.9
46468,2,53127902.646
46469,2,50186839.811
46470,2,52568949.439
46471,2,53782561.487
46472,2,53663577.527
46473,2,55972393.465
46474,2,54032477.339
46475,2,60861158.776
46476,2,41525359.916
46477,2,40828622.267
46478,2,44201780.791
46479,2,42839237.85
46480,2,44334724.851
46481,2,42730857.677
46482,2,43013397.953
46483,2,43710083.887
46484,2,42993704.869
46485,2,44997009.531
46486,2,46563703.972
46487,2,51010109.045
46488,3,41371941.639
46489,3,43299115.923
46490,3,41319747.868
46491,3,39586717.061
46492,3,41278819.729
46493,3,40278269.758
46494,3,42837512.102
46495,3,43194746.236
46496,3,43192673.37
46497,3,44599151.729
46498,3,44416431.147
46499,3,49150636.996
46500,1,62472476.224
46501,1,66080796.94
46502,1,70906871.332
46503,1,68031575.33
46504,1,66290114.466
46505,1,61646315.249
46506,1,57780767.842
46507,1,57781826.084
46508,1,59520881.924
46509,1,63809652.7
46510,1,64598464.762
46511,1,70261116.441
46512,2,82043498.278
46513,2,82939440.192
46514,2,86867378.986
46515,2,85348377.754
46516,2,85722528.007
46517,2,76043565.322
